"Cannot apply surcharge to [%S]. It is not the last registered item","禁止套用附加費於選取的品項 [%S] ; 該品項並非最後輸入之品項","[%S]は最後に登録されたものではないので追加料金を対応することはできません。"
"Nothing has been registered yet; operation invalid","未登錄任何品項; 操作無效","何も登録されていません：操作無効"
"Nothing has been registered yet; cannot register payments","未登錄任何品項; 禁止輸入付款金額","何も登録されていません：支払いを入力できません"
"Not an open order; nothing to cancel","已結單或未開單; 禁止刪除","普通オーダーではないのでキャンセルできません"
"Authentication failed!. Please make sure the password is correct.","登入失敗!. 請確認登入密碼是否正確.","登録失敗：パスワードを確認してください"
"Authentication failed!. Please select a user","登入失敗!. 請選擇使用者","登録失敗：使用者を選んでください"
"Please select a user first.","請先選擇使用者","先に使用者を選んでください"
"Please enter the passcode.","請輸入登入密碼.","パスコードを入力してください"
"Authentication Failed!. Please make sure the passcode is correct.","登入失敗!. 請確認登入密碼是否正確.","登録失敗：パスコードを確認してください"
"Please select a job first.","請先選擇工作內容.","先に仕事内容を選んでください。"
"Not clocked in yet.","尚未打上班卡.","出勤のタイムカードが押されていません。"
"An error occurred while adding Condiment Group [%S]. The group may not have been added successfully","新增調味群組 [%S] 時發生錯誤; 該調味群組並未新增成功","調味グループ[%S]を追加中エラー発生：グループは追加されていません。"
"An error occurred while modifying Condiment Group [%S]. The group may not have been modified successfully","修改調味群組 [%S] 時發生錯誤; 該調味群組並未新增成功","調味グループ[%S]を修正中エラー発生：グループは修正されていません。"
"[%S] has been assigned to one or more products and may not be deleted","[%S] 已被指派至一個或多個產品, 故無法刪除","1つかそれ以上の製品が選択されているので[%S]を削除できません"
"An error occurred while removing Condiment Group [%S]. The group may not have been removed successfully","刪除調味群組 [%S] 時發生錯誤; 該調味群組並未刪除成功","調味グループ[%S]を削除中エラー発生：グループは削除されていません"
"An error occurred while adding Condiment [%S]. The condiment may not have been added successfully","新增調味 [%S] 時發生錯誤; 該調味並未新增成功","調味[%S]を追加中エラー発生：調味は追加されていません。"
"An error occurred while modifying Condiment [%S]. The condiment may not have been modified successfully","修改調味 [%S] 時發生錯誤; 該調味並未修改成功","調味[%S]を修正中エラー発生：調味は修正されていません"
"An error occurred while removing Condiment [%S]. The condiment may not have been removed successfully","刪除調味 [%S] 時發生錯誤; 該調味並未刪除成功","調味[%S]を削除中エラー発生：調味は削除されていません"
"An error occurred while modifying Department [%S]. The department may not have been modified successfully","修改產品部門 [%S] 時發生錯誤; 該產品部門並未修改成功","部門[%S]を修正中エラー発生：部門は修正されていません"
"[%S] has one or more products and may not be deleted","[%S] 還存在一個或多個產品, 故無法刪除","[%S]に1つかそれ以上の製品があるため削除できません"
"An error occurred while removing Department [%S]. The department may not have been removed successfully","刪除產品部門 [%S] 時發生錯誤; 該產品部門並未刪除成功","部門[%S]を削除中エラー発生：部門は削除されていません"
"[%S] has been assigned as the default job to one or more users and may not be deleted","[%S] 已被一個或多個員工設為預設工作內容, 故無法刪除","[%S]は1人かそれ以上の使用者によって設定されているので削除できません"
"[%S] does not exist!","[%S] 不存在","[%S]はありません"
"[%S] has one or more products and may not be deleted?","[%S] 還存在一個或多個產品, 故無法刪除","[%S]は1つかそれ以上の製品なので削除できませんか？"
"Product not found [%S].","產品 [%S] 不存在.","製品[%S]はありません"
"Condiment is required but no condiment group selected; product not modified.","已勾選強制選擇調味, 但未選擇調味群組; 產品無法修改.","調味に対する調味グループが選択されていないので製品は修正できません"
"An error occurred while modifying Product [%S]. The product may not have been modified successfully","修改產品 [%S] 時發生錯誤; 該產品並未修改成功","製品[%S]を修正中エラー発生：製品は修正できません"
"An error occurred while removing Product [%S]. The product may not have been removed successfully","刪除產品 [%S] 時發生錯誤; 該產品並未刪除成功","製品[%S]を削除中エラー発生：製品は削除できません"
"[%S] has been assigned to one or more departments and may not be deleted","[%S] 已被指派至一個或多個產品部門, 故無法刪除","1つかそれ以上の部門が選択されているので[%S]は削除できません"
"[%S] is the default tax and may not be deleted","[%S] 已被設為預設稅別, 故無法刪除","[%S]は初期税なので削除できません"
"[%S] is the default user and may not be deleted","[%S] 已被設為預設使用者, 故無法刪除","[%S]は初期の使用者なので削除できません"
"[%S] may not be deleted","[%S] 無法刪除","[%S]は削除されません"
"Select Default Job","選擇預設工作內容","初期の仕事内容を選んでください"
"TAL","總計","統計"
"REM","未付款","未払い"
"PAY","已付款","支払い"
"Return","退貨","返金"
"I:","I:","I:"
"QTY","數量","数量"
"Change Clerk","變更收銀員","店員を交代"
"Password:","登入密碼","パスワード"
"CANCELED","已刪單","キャンセル済み"
"QUEUED","已暫存","順番待ち"
"CHG","找零","おつり"
"User [%S] does not exist!","使用者 [%S] 不存在!","使用者[%S]は存在しません"
"** TRAY","標記",
"** TOTAL","總計",
"** SUBTOTAL","小計",
"GIFTCARD","禮券",
"CREDITCARD","信用卡",
"CASH","現金",
"Failed to setting date/time","設定日期與時間時發生錯誤",
"Passcode","登入密碼",
"CANCELED","已刪單",
"confirm timezone change","確認修改時區設定",
"Timezone change requires system restart to take effect. If you save the changes now, the system will restart automatically after you return to the Main Screen. Do you want to save your changes?","時區設定修改需重新啟動程式後才會生效. 如果您按下儲存鍵, 程式將在返回主頁面之後重新啟動. 您確定要儲存修改?",
"I","I",
"Condiments may not be added to a return item [%S]","禁止於退貨品項 [%S] 新增調味",
"Return of product sets (%S) not allowed!","組合產品 (%S) 禁止退貨",
"The select item [%S] is a member of a product set and cannot be VOIDed individually","選取的品項 [%S] 已被列入組合產品內, 禁止單獨刪除",
"Please enter the surcharge amount","請輸入附加費金額",
"Please select a data category to export","請選擇要匯出的資料種類",
"Yes","完成",
"Data export to CSV file [%S] finished!","資料匯出為 CSV 檔完成!",
"Please select a data category to import","請選擇要匯入的資料種類",
"The specified CSV file [%S] does not exist!","指定的 CSV 檔 [%S] 不存在",
"Unable to open the specified CSV file [%S]!","無法開啟指定的 CSV 檔 [%S]!",
"Import format error: field [%S] not exist!","匯入格式錯誤: 欄位 [%S] 不存在!",
"Format error detected in import CSV file [%S]!","匯入的 CSV 檔 [%S] 格式錯誤!",
" (%S)",,
"Data import from CSV file [%S] finished!","從 CSV 檔匯入資料完成!",
"Department","產品部門",
"Product","產品",
"Product Group","產品群組",
"Condiment Group","調味群組",
"Condiment","調味",
"Filter [%S] added successfully","查詢條件 [%S] 新增成功",
"Filter [%S] removed successfully","查詢條件 [%S] 刪除成功",
"[%S] (%S) may not be a member of its own product set.","[%S] (%S) 已經是組合產品, 無法列入同名組合產品內.",
"[%S] (%S) is a product set and may not be a member of another product set.","[%S] (%S) 已經是組合產品, 禁止列入其他組合產品內.",
"Product [%S] is part of a product set [%S] and may not be removed","產品 [%S] 已被列入組合產品 [%S] 內, 禁止刪除",
,,
"messages.properties:","messages.properties:","messages.properties:"
"Condiments","調味設定","調味"
"Currency Exchange","匯率設定","両替"
"Departments","產品部門設定","部門設定"
"Promotions (inactive)","促銷管理 (未啟用)","プロモーション（停止中）"
"Employees","員工管理","従業員"
"Function Panel Configuration","功能面板設定","機能パネル設定"
"Data Import/ Export (inactive)","資料匯入/匯出 (未啟用)","データ転送（受信／送信）"
"Jobs","工作內容設定","仕事内容"
"Image Manager (inactive)","圖像管理 (未啟用)","イメージ管理（停止中）"
"Locale and Keyboard Mapping","語系與鍵盤設定","語系とキーボード設定"
"Product Groups","產品群組設定","商品グループ　"
"Products","產品管理","商品"
"Price Level Schedule","變價排程設定","価格表設定+C497"
"Reports (inactive)","報表功能 (未啟用)","レポート（停止中）"
"Roles","權限管理","役割"
"Stock Control","庫存管理","在庫管理"
"System Backup (inactive)","系統備份 (未啟用)","システムバックアップ（停止中）"
"General Options","系統設定","基本設定"
"Taxes","稅別設定","税金"
"This function shifts the current price level up by 1. No parameter is needed.","此功能可將目前的價格切換至下一個價格設定. 不需輸入任何參數值.","機能シフトの現在の価格設定は1までです。パラメーターは必要ありません。"
"Price Level Shift","Price Level Shift","価格設定切換"
"Price Level Shift","價格設定切換","価格設定切換+C560"
"This function sets the current price level to 1. The parameter must be 1.","此功能可將目前的價格強制變更為設定 1. 參數值必須是 1.","機能セットの現在の価格は1です。パラメーターは1にする必要があります。"
"Price Level 1","Price Level 1","価格設定１"
"Price Level 1","價格設定 1","価格設定１"
"This function sets the current price level to 2. The parameter must be 2.","此功能可將目前的價格強制變更為設定 2. 參數值必須是 2.","機能セットの現在の価格は2です。パラメーターは2にする必要があります"
"Price Level 2","Price Level 2","価格設定２"
"Price Level 2","價格設定 2","価格設定２"
"This function sets the current price level to 3. The parameter must be 3.","此功能可將目前的價格強制變更為設定 3. 參數值必須是 3.","機能セットの現在の価格は3です。パラメーターは3にする必要があります。"
"Price Level 3","Price Level 3","価格設定３"
"Price Level 3","價格設定 3","価格設定３"
"This function sets the current price level to 4. The parameter must be 4.","此功能可將目前的價格強制變更為設定 4. 參數值必須是 4.","機能セットの現在の価格は4です。パラメーターは4にする必要があります"
"Price Level 4","Price Level 4","価格設定４"
"Price Level 4","價格設定 4","価格設定４"
"This function sets the current price level to 5. The parameter must be 5.","此功能可將目前的價格強制變更為設定 5. 參數值必須是 5.","機能セットの現在の価格は5です。パラメーターは5にする必要があります"
"Price Level 5","Price Level 5","価格設定５"
"Price Level 5","價格設定 5","価格設定５"
"This function sets the current price level to 6. The parameter must be 6.","此功能可將目前的價格強制變更為設定 6. 參數值必須是 6.","機能セットの現在の価格は6です。パラメーターは6にする必要があります"
"Price Level 6","Price Level 6","価格設定６"
"Price Level 6","價格設定 6","価格設定６"
"This function sets the current price level to 7. The parameter must be 7.","此功能可將目前的價格強制變更為設定 7. 參數值必須是 7.","機能セットの現在の価格は7です。パラメーターは7にする必要があります"
"Price Level 7","Price Level 7","価格設定７"
"Price Level 7","價格設定 7","価格設定７"
"This function sets the current price level to 8. The parameter must be 8.","此功能可將目前的價格強制變更為設定 8. 參數值必須是 8.","機能セットの現在の価格は8です。パラメーターは8にする必要があります。"
"Price Level 8","Price Level 8","価格設定８"
"Price Level 8","價格設定 8","価格設定８"
"This function sets the current price level to 9. The parameter must be 9.","此功能可將目前的價格強制變更為設定 9. 參數值必須是 9.","機能セットの現在の価格は9です。パラメーターは9にする必要があります。"
"Price Level 9","Price Level 9","価格設定９"
"Price Level 9","價格設定 9","価格設定９"
"This function shifts current item's tax status. The parameter field can be used to program a specific tax status. If a preset tax status is programmed, this function changes the current item to the preset tax status; otherwise, it shifts the item to the next tax status.","此功能為切換品項之稅別. 參數值可自行設定為特定稅別代碼. 如參數值為空白, 按下此功能鍵將強制切換至系統預設之稅別, 再按一次此功能鍵時, 則切換至下一個稅別.","この機能は現在の品目の税金に切換わります。パラメーターの範囲は特定の税金状態につかわれます。もし事前にセットされた税金状態がプログラムされたら、この機能は事前にセットされた税金状態に切換わります。もしくは、次の税金状態に切換わります。"
"Shift Tax","Shift Tax","税金切換"
"Shift Tax","稅別切換","税金切換"
"This function registers a percentage-based discount. The parameter field can be used to program a preset percentage. If no preset percentage is programmed, the discount percentage is read from the input line.","此功能為設定折扣百分比. 參數值可自行設定為某一固定百分比. 如參數值為空白, 此功能會自動擷取按下此功能鍵之前一個輸入之數字作為折扣百分比.","この機能は割引をもとにした割合を登録します。パラメーターの範囲は事前にセットされたプログラムをつかうことが出来ます。何も事前にプログラムされていない場合、割引の割合は入力ラインから読み込まれます。"
"%-","%-","%-"
"Percentage Discount","折扣百分比","割引の割合"
"This function registers a reduction. The parameter field can be used to program a preset reduction amount. If no preset amount is programmed, the discount amount is read from the input line.","此功能為設定折扣金額. 參數值可自行設定為某一固定折扣金額. 如參數值為空白, 此功能會自動擷取按下此功能鍵之前一個輸入之數字作為折扣金額.","この機能は割引を登録します。パラメーターの範囲は事前にセットされた割引価格をプログラムすることができます。価格が何もプログラムされていない場合、割引価格は入力ラインから読み込まれます。"
"-","-","-"
"Reduction","折扣金額","割引"
"This function registers a percentage surcharge. The parameter field can be used to program a preset surcharge. If no preset surcharge is programmed, the surcharge percentage is read from the input line.","此功能為設定附加費百分比. 參數值可自行設定為某一固定百分比. 如參數值為空白, 此功能會自動擷取按下此功能鍵之前一個輸入之數字作為附加費百分比.","この機能は割増の割合を登録します。パラメーターの範囲は事前にセットされた割増をプログラムすることができます。割増が何もプログラムされていない場合、割増の割合は入力ラインから読み込まれます。"
"%+","%+","%+"
"Surcharge","附加費百分比","割増"
"This function registers an addition. The parameter field can be used to program a preset addition amount. If no preset amount is programmed, the amount is read from the input line.","此功能為設定附加費金額. 參數值可自行設定為某一固定附加費金額. 如參數值為空白, 此功能會自動擷取按下此功能鍵之前一個輸入之數字作為附加費金額.","この機能は追加金額を登録します。パラメーターの範囲は事前にセットされた追加金額をプログラムすることができます。追加金額が何もプログラムされていない場合、追加金額は入力ラインから読み込まれます。"
"+","+","+"
"PLUS","附加費金額","追加金額"
"This function registers a cash payment. The parameter field can be used to program a preset cash apayment amount. If no preset is programmed, the payment amount is read from the input line  If the input line is also blank, a quick cash payment is registered.","此功能為設定現金付款之金額. 參數值可自行設定為某一固定金額. 如參數值為空白, 此功能會自動擷取按下此功能鍵之前一個輸入之數字作為現金付款金額, 如未輸入任何數字即按下此功能鍵, 則視同免找零錢之現金付款交易.","この機能は現金払いを登録します。パラメーターの範囲は事前にセットされた現金払い金額をプログラムすることができます。何もプログラムされていない場合、支払い金額は入力ラインから読み込まれます。もし入力ラインが何もない場合は即現金支払いが登録されます。"
"Cash","Cash","現金　"
"Cash","現金付款","現金"
"This function simulates a series of key presses. The parameter field contains the string of key characters to press.","此功能為模擬輸入字串. 參數值可自行設定一個或一組文字或數字.",
"Key","Key","キー"
"Keypress","鍵入字串","キー"
"This function clears the input line. The parameter field must not be altered","此功能為清除輸入字串. 預設的參數值不得修改.","この機能は入力ラインを削除します。パラメーターは変更されません。"
"Clear","Clear","クリアー"
"Clear","清除鍵","クリアー"
"This function simulates pressing the 'Enter' key. The parameter field must not be altered","此功能為模擬 Enter 鍵. 預設的參數值不得修改.","この機能はEnter-keyを模擬します。パラメーターは変更されません"
"Enter","Enter","入力"
"Enter","輸入鍵","入力"
"This function sets the quantity to the value entered on the input line. The parameter field must not be altered","此功能為模擬乘號鍵 - X. 預設的參數值不得修改.","この機能は入力ラインの価格の数量をセットします。パラメーターは変更されません。"
"X","X","X"
"Quantity","乘號鍵","数量　"
"This function registers a subtotal. The parameter field must not be altered","此功能為模擬小計鍵 - SUB TOTAL. 預設的參數值不得修改.","この機能は小計を登録します。パラメーターは変更されません。"
"SUB TOTAL","SUB TOTAL","小計　"
"SUB TOTAL","小計鍵","小計"
"This function registers a tray marker. The parameter field must not be altered","此功能為模擬標記鍵 - Tray Marker. 預設的參數值不得修改.","この機能は標記を登録します。パラメーターは変更されません"
"Tray Marker","Tray Marker","標記　"
"Tray Marker","標記鍵","標記"
"This function cancels the current order. No parameter is needed.","此功能為模擬刪除鍵 - Cancel. 不需輸入任何參數值.","この機能は今の注文をキャンセルします。パラメーターは必要ありません。"
"Cancel","Cancel","キャンセル"
"Cancel","刪除鍵","キャンセル"
"This function allows the operator to perform a Product search. No parameter is needed.","此功能提供收銀員產品搜尋之功能. 不需輸入任何參數值.","この機能でオペレーターは商品検索を実行できます。パラメーターは必要ありません"
"Product Search","Product Search","商品検索"
"Product Search","產品搜尋","商品検索"
"This function queues the current order and readies the register for a new order. No parameter is needed.","此功能為模擬暫存鍵 - Queue Order. 不需輸入任何參數值.","この機能は今の注文を待ちオーダーにし、新しい注文登録の準備をします。パラメーターは必要ありません。"
"Queue Order","Queue Order","待ちオーダー"
"Queue Order","暫存鍵","待ちオーダー"
"This function allows the operator to recall a queued order. No parameter is needed.","此功能為模擬檢視暫存鍵 - View Order. 不需輸入任何參數值.","この機能でオペレーターは待ちオーダーを取り消すことができます。パラメーターは必要ありません"
"View Queue","View Queue","待ちオーダーを見る"
"View Queue","檢視暫存鍵","待ちオーダーを見る"
"This function allows the operator to modify a registered item. No parameter is needed.","此功能為模擬修改鍵 - Modify. 不需輸入任何參數值.","この機能でオペレーターは登録された品目を修正することができます。パラメーターは必要ありません"
"Modify","Modify","修正"
"Modify Item","修改鍵","修正"
"This function voids the last transaction. No parameter is needed.","此功能為模擬刪除鍵 - VOID. 不需輸入任何參數值.","この機能は最後の処理を取り消します。パラメーターは必要ありません。"
"VOID","VOID","取消"
"VOID","刪除鍵","取消"
"This function marks the current item as 'on-the-house'. No parameter is needed.","此功能可將目前交易之品項設為 '贈送品'. 不需輸入任何參數值.","この機能は今の品目を「ギフト」としてマークします。パラメーターは必要ありません"
"House BON","House BON","ギフト"
"House BON","贈送品","ギフト"
"This function signs off the current operator. No parameter is needed.","此功能為模擬登出鍵 - Sign Off. 不需輸入任何參數值.","この機能は現在のオペレーターをログアウトさせます。パラメーターは必要ありません。"
"Sign Off","Sign Off","ログアウト"
"Sign Off","登出鍵","ログアウト"
"This function registers a currency conversion. The parameter indicates the currency code to convert from and must be filled.","此功能提供收銀員匯率轉換之功能. 參數值必須輸入欲轉換幣別之貨幣代碼.","この機能は通貨切換です。パラメーターは切換える通貨コードを入力することを示しています。"
"Currency Exchange","Currency Exchange","両替"
"Currency Exchange","匯率轉換","両替"
"This function resets the current price level. If the price level schedule is active, the currently scheduled level is restored. If the price level schedule is not active, or if no schedule has been defined, the price level reverts to the system/user default. No parameter is needed.","此功能將重設 '價格設定'. 如變價排程功能已啟動, 按下此功能鍵將依照目前變價排程排定之價格設定重設之. 如變價排程功能未啟動或是未設定, 按下此功能鍵將依照系統預設之價格設定重設之. 不需輸入任何參數值.","この機能は現在の価格設定を再設定します。価格表が作動中の場合、現在の価格表設定は戻ります。価格表が作動中ではない場合、または表が定義されていなかったら、価格設定はシステム/ユーザーデフォルトに戻ります。パラメーターは必要ありません。"
"Reset Price Level","Reset Price Level","価格設定を再設定"
"Reset Price Level","重設價格設定","価格設定を再設定"
"This function allows a silent switch to the user specified in the paramter field using password from the input buffer. The parameter field must be set to the username of the user to switch to.","此功能提供 '安靜切換員工模式' 之功能. 參數值必須輸入欲切換員工之 '員工姓名/代號'.","This function allows a silent switch to the user specified in the paramter field using password from the input buffer.パラメーターの範囲は切換えるユーザーのユーザー名でセットされないといけない"
"Silent User Switch","Silent User Switch","サイレントユーザースイッチ"
"Silent User Switch","安靜切換員工模式","サイレントユーザースイッチ"
"This function allows the current user to enter a password and quickly switch to the user identified by that password. No parameter is needed.","此功能提供 '快速切換員工模式' 之功能. 不需輸入任何參數值.","この機能で現在のユーザーはパスワードを入力しユーザーを切換えることができます。パラメーターは必要ありません。"
"Change Clerk","Change Clerk","従業員を交換"
"Quick User Switch","快速切換員工模式","従業員を即交換"
"This function dispatches a command to a controller. The parameter field should be a comma-separated list of arguments, with the first argument being the command name, the second argument the data to pass to the command, and the third argument the controller handling the command.","不需翻譯本段文字. (本功能將會移除)   ==> No need to translate this paragraph.",
"Dispatch","Dispatch","派遣"
"Dispatch","Dispatch","派遣"
"This function registers a return of an item for refund. No parameter is needed.","此功能模擬銷貨退回鍵 - Refund. 不需輸入任何參數值.","この機能は返品された品目を登録します。パラメーターは必要ありません。"
"Refund","Refund","返品　"
"Refund","銷貨退回鍵","返品"
"This function registers a credit card payment. The parameter field should be set to the credit type.","此功能模擬信用卡付款鍵 - Credit Card. 參數值必須輸入信用卡種類.","この機能はクレジットカード払いを登録します。パラメーターの範囲はクレジットカードの種類で設定されます"
"Credit Card","Credit Card","クレジットカード　"
"Credit Card","信用卡付款鍵","クレジットカード"
"This function registers a gift card payment. The parameter field should be set to the gift card type.","此功能模擬禮品卡付款鍵 - Gift Card. 參數值必須輸入禮品卡種類.","この機能はギフトカード払いを登録します。パラメーターの範囲はギフトカードの種類で設定されます。"
"Gift Card","Gift Card","ギフトカード　"
"Gift Card","禮品卡付款鍵","ギフトカード"
"This function adds an open memo to an item in the cart. The parameter field must be empty.","此功能模擬備註鍵 - Add Memo. 參數值必須為空白.","この機能はカートのメモを追加します。パラメーターの範囲は何もない状態でないといけません"
"Add Memo","Add Memo","メモを追加"
"Add Memo","備註鍵","メモを追加"
"This function registers a gift card payment. The parameter field must be empty.","此功能模擬調味鍵 - Add Condiment. 參數值必須為空白.","この機能はギフトカード払いを登録します。パラメーターの範囲は何もない状態でないといけません"
"Add Condiment","Add Condiment","調味を追加"
"Add Condiment","調味鍵","調味を追加"
"This function registers a pretax order surcharge by percentage. The parameter field can be used to program a preset percentage. If no preset percentage is programmed, the surcharge percentage is read from the input line.","此功能為設定稅前附加費百分比. 參數值可自行設定為某一固定百分比. 如參數值為空白, 此功能會自動擷取按下此功能鍵之前一個輸入之數字作為稅前附加費百分比.","この機能は割合による税込み割増オーダーを登録します。パラメーターの範囲は事前に設定された割合でプログラムすることが出来ます。設定された割合がプログラムされていない場合、割増しの割合は入力ラインから読み取られます。"
"Pretax Order Surcharge","Pretax Order Surcharge","税込み割増オーダー"
"Pretax Order Surcharge","稅前附加費百分比","税込み割増オーダー"
"This function registers a pretax order discount by percentage. The parameter field can be used to program a preset percentage. If no preset percentage is programmed, the discount percentage is read from the input line.","此功能為設定稅前折扣百分比. 參數值可自行設定為某一固定百分比. 如參數值為空白, 此功能會自動擷取按下此功能鍵之前一個輸入之數字作為稅前折扣百分比.","この機能は割合による税込み割引オーダーを登録します。パラメーターの範囲は事前に設定された割合でプログラムすることが出来ます。設定された割合がプログラムされていない場合、割引の割合は入力ラインから読み取られます。"
"Pretax Order Discount","Pretax Order Discount","税込み割引オーダー"
"Pretax Order Discount","稅前折扣百分比","税込み割引オーダー"
"dummy","樣本資料","ダミー"
"Override Default Price Level","不受 '預設價格設定' 之限制","初期価格の手数料"
"Change Price Level","變更價格設定","価格変更"
"Set Price Level 1","設為價格設定 1","セット価格１"
"Set Price Level 2","設為價格設定 2","セット価格２"
"Set Price Level 3","設為價格設定 3","セット価格３"
"Set Price Level 4","設為價格設定 4","セット価格４"
"Set Price Level 5","設為價格設定 5","セット価格５"
"Set Price Level 6","設為價格設定 6","セット価格６"
"Set Price Level 7","設為價格設定 7","セット価格７"
"Set Price Level 8","設為價格設定 8","セット価格８"
"Set Price Level 9","設為價格設定 9","セット価格９"
"Revert Price Level","回復價格設定","復帰価格"
"Override HALO","不受 '最高產品價格' 之限制","最高価格の手数料"
"Override LALO","不受 '最低產品價格' 之限制","最低価格の手数料"
"Queue Order","暫存單","待ちオーダー"
"Pull Order from Queue","擷取暫存單","待ちから注文を出す"
"Access Control Panel","權限管理面板","コントロールパネル"
"Modify Cart Items","修改購物車品項","カートの品目を変更する"
"VOID Cart Items","刪除購物車品項","カートの品目を削除する"
"Cancel Order","刪單","注文をキャンセル"
"Product Search","產品搜尋","商品検索"
"Register Cash Payment","現金付款","現金払い"
"Toggle Number Pad","數字鍵盤開關","トグルナンバーパット"
"Public Access","開放存取","公開アクセス"
"Manage Condiments","調味管理","調味管理"
"Manage Currency Exchange","匯率管理","両替管理"
"Manage Departments","部門管理","部門管理"
"Manage Employees","員工管理","従業員管理"
"Manage Function Panel","功能面板管理","機能パネル管理"
"Shift Item Tax","切換稅別","税込みに切り替え"
"Register Discounts","登錄折扣","割引登録"
"Register Reductions","登錄折價","割引登録"
"Register Surcharges","登錄附加費","割増登録"
"Register Additions","登錄加價","追加料金登録"
"Send Keypresses","送出鍵入字串","Keypressを送信"
"Register Products","登錄產品","商品登録"
"Register ENTER","登錄 ENTER","Enter登録"
"Register Quantity","登錄數量","数量登録"
"Register Subtotal","登錄小計","小計登録"
"Register Tray Marker","登錄標記","標記登録"
"Register House BON","登錄贈送品","ギフト登録"
"Register Currency Exchange","登錄匯率","両替登録"
"Manage Jobs","工作內容管理","仕事登録"
"Manage Product Groups","產品群組管理","商品グループ登録"
"Import Export Data","資料匯入匯出","転送データ"
"Manage Price Level Schedule","變價排程管理","価格表登録"
"Manage Access Groups","權限群組管理","アクセルグループ管理"
"Manage Stock","庫存管理","在庫管理"
"Manage System Options","系統設定管理","システム選択管理"
"Manage Taxes","稅別管理","税金管理"
"Manage Products","產品管理","商品管理"
"Register Item Return","登錄退貨品項","返品管理"
"Register Credit Card Payment","登錄信用卡付款","クレジットカード払い"
"Register Gift Card Payment","登錄禮品卡付款","ギフトカード払い"
"Manage Images","圖像管理","イメージ管理　"
"Modify Keymap Parameter","修改功能鍵參數值","Keymapパラメーターの変更"
"Modify Condiment Price","修改調味價格","調味価格の変更"
"Change Locale and Keyboard Mapping","變更語系與鍵盤設定","語系とキーボード設定の変更"
"Register Order Discounts Pretax","登錄稅前折扣","税込み注文の割引登録"
"Register Order Surcharges Pretax","登錄稅前附加費","税込み注文の割増登録"
,,
"numberpad.dtd:","numberpad.dtd:","numberpad.dtd:"
"QUEUE ORDER","暫存","待ちオーダー"
"VIEW QUEUE","檢視暫存","待ちリストを見る"
"CLEAR","清空","クリアー"
"MODIFY","修改","修正"
"DEL","DEL","削除"
"VOID","刪除","削除"
"ENTER","輸入","入力"
"CANCEL","刪單","キャンセル"
"CASH","現金","現金"
"SUB TOTAL","小計","小計"
"Product SEARCH","搜尋","商品サーチ"
"TRAY MARKER","標記","標記"
"SIGN OFF","登出","ログアウト"
"X","X","X"
"Passcode:","密碼","パスコード"
"OK","完成","OK"
,,
"orderstatus.dtd:","orderstatus.dtd:","orderstatus.dtd:"
"PL@","價設@","価格＠"
"TX","稅額","税額"
"#ITEM","項數","品目"
"SEQ#","流單#","流伝票"
"DEST","內外","内外"
"#CST","客數#","客数＃"
"CHK#","單號#","伝票＃"
"TBL#","桌號#","テーブル番号＃"
,,
"plugroups.dtd:","plugroups.dtd:","plugroups.dtd:"
"Product Groups","產品群組","商品グループ"
"Group Name","群組名稱","グループ名"
"Show on Menu","顯示於前台","メニュー表示"
"Button Color","按鈕顏色","ボタンカラー"
"Font Size","文字大小","文字サイズ"
"Add","新增","新規・追加"
"Modify","修改","修正"
"Delete","刪除","削除"
,,
"plus.dtd:","plus.dtd:","plus.dtd:"
"Product Properties","產品屬性","商品属性"
"Basic 1","基本資料 1","基本１"
"Basic 2","基本資料 2","基本２"
"Sets","組合產品","セット"
"Appearance","顯示設定","画面"
"Price Levels","價格設定","価格"
"Link Groups","群組連結","グループリンク"
"Product Details","產品資料","商品項目"
"Basic Data (Page 1)","基本資料 (第 1 頁)","基本データ（ページ１）"
"Basic Data (Page 2)","基本資料 (第 2 頁)","基本データ（ページ２）"
"Product Set","組合產品","商品セット"
"Appearance","顯示設定","画面"
"Price Levels","價格設定","価格"
"Link Groups","群組連結","グループリンク"
"Department","部門別","部門"
"Product No.","產品編號","商品ナンバー"
"Product Name","產品名稱","商品名"
"Barcode","產品條碼","バーコード"
"Tax Rate","稅別","税率"
"Condiments","調味別","調味"
"Auto-stock","自動扣庫存","自動在庫"
"Returns can be restocked","退貨可轉銷售","返品は再び在庫になります"
"Condiments required","強制選擇調味","必要な調味"
"Memo required","強制輸入備註","必要なメモ"
"Single Item Sale","單一產品快速銷售","単品セール"
"Show on menu","顯示於前台","メニューに表示"
"Require age verification","強制查詢購買者年齡","年齢確認が必要"
"Display icon only","只顯示產品圖示","アイコンのみ表示"
"Purchase Price","購入單位成本","購入金額"
"Current Stock Level","目前庫存量","現在の在庫状況"
"Minimum Threshold","安全庫存量","最小の在庫"
"Memo","備註","メモ"
"Minimum Sale Qty","最小銷售數量","最小の販売数量"
"Unit of Sale","銷售單位","単品販売"
"Individually","個","単品"
"Gram","公克","グラム"
"Kilogram","公斤","キログラム"
"Ounce","盎司","オンス"
"Pound","磅","パウンド"
"Liter","公升","リッター"
"Pint","品脫","パイント"
"Quart","夸脫","クォート"
"Gallon","加侖","ガロン"
"Stock Location","庫存位置","在庫位置"
"No.","產品編號","ナンバー"
"Name","產品名稱","名前"
"Qty","數量","数量"
"Product Icon","產品圖示","商品アイコン"
"Button Color","按鈕顏色","ボタンカラー"
